zipcode,GEOID20,GEOIDFQ20,CLASSFP20,MTFCC20,FUNCSTAT20,ALAND20,AWATER20,INTPTLAT20,INTPTLON20,geometry,incident_zip,rat_complaints,ZIPCODE,rodent_violations,zip_code,construction_permits,population,rat_per_1000,violations_per_1000,permits_per_1000
10028,10028,860Z200US10028,B5,G6350,S,817181,0,+40.7764466,-073.9533832,"POLYGON ((-73.962768 40.778313, -73.962303 40.778947, -73.961839 40.779584, -73.961361 40.780241, -73.960919 40.78085, -73.960416 40.781532, -73.959921 40.782213, -73.958321 40.781534, -73.958551 40.781217, -73.957577 40.780808, -73.957356 40.781128, -73.956708 40.780856, -73.957202 40.780179, -73.955585 40.779496, -73.955315 40.779866, -73.955093 40.780172, -73.955032 40.780058, -73.955212 40.779814, -73.954357 40.779453, -73.954539 40.779206, -73.954373 40.779136, -73.954193 40.779382, -73.95383 40.779229, -73.953642 40.779482, -73.953492 40.779496, -73.953673 40.779247, -73.953758 40.77913, -73.95329 40.778929, -73.953246 40.77898, -73.952024 40.778463, -73.952296 40.778109, -73.952259 40.778093, -73.951743 40.777875, -73.951431 40.7783, -73.951248 40.778551, -73.950106 40.77807, -73.94888 40.777553, -73.946628 40.776604, -73.946748 40.776439, -73.946862 40.776283, -73.945069 40.77561, -73.944954 40.775584, -73.944885 40.775583, -73.944732 40.775518, -73.944677 40.775595, -73.944649 40.775583, -73.944635 40.775604, -73.944521 40.775555, -73.944439 40.775677, -73.944278 40.775608, -73.944765 40.774936, -73.945267 40.774252, -73.945728 40.773622, -73.944751 40.773191, -73.944531 40.773093, -73.944466 40.773065, -73.944337 40.773108, -73.944951 40.772466, -73.945315 40.772171, -73.94561 40.771943, -73.946293 40.771366, -73.946871 40.770767, -73.947502 40.770121, -73.947615 40.77017, -73.947716 40.770216, -73.947794 40.770249, -73.948073 40.770394, -73.947584 40.77108, -73.947465 40.771241, -73.947357 40.771387, -73.949085 40.77213, -73.949321 40.771812, -73.949937 40.772073, -73.949878 40.772153, -73.949847 40.772195, -73.9498 40.77226, -73.949731 40.772355, -73.949719 40.772372, -73.949704 40.772393, -73.951462 40.773132, -73.951498 40.773152, -73.951318 40.773402, -73.951771 40.773591, -73.952314 40.773821, -73.952498 40.773569, -73.95385 40.774138, -73.95408 40.773819, -73.954264 40.773897, -73.954432 40.773968, -73.954556 40.77402, -73.954725 40.774091, -73.954991 40.774203, -73.95508 40.77424, -73.955116 40.774255, -73.954882 40.774579, -73.955584 40.774873, -73.955683 40.774914, -73.9555 40.775165, -73.955903 40.775334, -73.956111 40.775058, -73.956583 40.775259, -73.95678 40.774991, -73.956798 40.774967, -73.958399 40.775642, -73.958203 40.775909, -73.958171 40.775952, -73.958763 40.776202, -73.958939 40.775957, -73.958994 40.77598, -73.958816 40.776222, -73.959788 40.776637, -73.960017 40.776323, -73.960544 40.776545, -73.960556 40.77655, -73.960324 40.776869, -73.960971 40.777142, -73.961003 40.777098, -73.961428 40.777276, -73.961474 40.777213, -73.961973 40.777433, -73.9619 40.777533, -73.962375 40.777733, -73.962428 40.777661, -73.962559 40.777716, -73.96264 40.777606, -73.963131 40.777812, -73.962768 40.778313))",10028,1960.0,10028,265.0,10028,2352.0,45717.0,42.87245444801715,5.796530830981911,51.446945337620576
11427,11427,860Z200US11427,B5,G6350,S,4062875,0,+40.7309425,-073.7457159,"POLYGON ((-73.766244 40.726403, -73.765457 40.726474, -73.765042 40.726488, -73.7647 40.726479, -73.764415 40.726441, -73.763897 40.726364, -73.762401 40.726161, -73.762028 40.72611, -73.76179 40.726083, -73.760818 40.725962, -73.759988 40.725879, -73.759476 40.725892, -73.759022 40.725924, -73.758559 40.725969, -73.758016 40.726032, -73.757478 40.72613, -73.757026 40.726246, -73.75688 40.726279, -73.756783 40.726306, -73.756774 40.726376, -73.757011 40.726587, -73.757034 40.726608, -73.75845 40.727537, -73.758877 40.727746, -73.759882 40.728235, -73.760029 40.72829, -73.760185 40.728369, -73.760661 40.728616, -73.761094 40.728869, -73.76158 40.729156, -73.762038 40.729452, -73.762263 40.729605, -73.763413 40.730466, -73.764246 40.731211, -73.764535 40.731469, -73.765387 40.732365, -73.765551 40.732544, -73.764917 40.732655, -73.764807 40.732674, -73.764268 40.732767, -73.7637 40.732864, -73.762723 40.733034, -73.761764 40.73319, -73.760802 40.733346, -73.759882 40.733509, -73.758959 40.733665, -73.758035 40.733821, -73.757114 40.733977, -73.75619 40.734134, -73.755196 40.734302, -73.754195 40.734472, -73.753697 40.734554, -73.752658 40.734732, -73.751529 40.734914, -73.751388 40.734949, -73.750471 40.7351, -73.749563 40.735253, -73.748644 40.735408, -73.747718 40.735564, -73.746541 40.735778, -73.746489 40.73573, -73.745947 40.734168, -73.74601 40.734035, -73.746095 40.733889, -73.7462 40.73375, -73.746323 40.73362, -73.746462 40.733501, -73.746615 40.733394, -73.746682 40.733217, -73.746727 40.733035, -73.746749 40.732849, -73.746748 40.732664, -73.746738 40.732583, -73.746608 40.732689, -73.746234 40.732994, -73.746064 40.733132, -73.745523 40.733539, -73.745178 40.733795, -73.744896 40.734005, -73.744672 40.734179, -73.743844 40.734807, -73.743738 40.734898, -73.743065 40.735465, -73.742422 40.736082, -73.74236 40.736141, -73.741676 40.736827, -73.741597 40.736908, -73.741245 40.737341, -73.740291 40.738517, -73.73983 40.739054, -73.739588 40.73933, -73.739399 40.739521, -73.739224 40.739684, -73.739007 40.739856, -73.738939 40.739906, -73.738351 40.74034, -73.738043 40.740528, -73.737741 40.740685, -73.737349 40.74087, -73.737199 40.74094, -73.735582 40.741798, -73.735445 40.741872, -73.734498 40.742396, -73.733763 40.742869, -73.733201 40.74321, -73.732703 40.743854, -73.732525 40.743755, -73.732325 40.743645, -73.731947 40.743466, -73.731867 40.743424, -73.731377 40.743165, -73.729274 40.742239, -73.728991 40.742079, -73.72871 40.741949, -73.72861 40.741903, -73.728244 40.741712, -73.727837 40.741486, -73.727261 40.741158, -73.726931 40.740928, -73.726729 40.740785, -73.727129 40.740708, -73.72751 40.740688, -73.726529 40.73757, -73.726112 40.736382, -73.727014 40.735582, -73.726999 40.735534, -73.727422 40.734334, -73.727836 40.734396, -73.728212 40.733057, -73.729416 40.732799, -73.729637 40.73275, -73.729928 40.732701, -73.730191 40.732671, -73.730456 40.732656, -73.730721 40.732654, -73.730985 40.732665, -73.731277 40.732714, -73.731944 40.730926, -73.732911 40.730952, -73.732854 40.730577, -73.732775 40.730333, -73.731729 40.730294, -73.73125 40.730276, -73.731695 40.729049, -73.732168 40.729155, -73.733064 40.729358, -73.733107 40.729245, -73.73356 40.729348, -73.734076 40.728031, -73.734519 40.728125, -73.735455 40.728346, -73.7353 40.728734, -73.736178 40.728933, -73.736325 40.728546, -73.737155 40.728732, -73.737138 40.728969, -73.737352 40.728991, -73.737288 40.72919, -73.737552 40.729251, -73.737621 40.729074, -73.738072 40.729171, -73.738156 40.728957, -73.738402 40.729012, -73.738715 40.729086, -73.739373 40.728687, -73.739183 40.728511, -73.739474 40.728327, -73.739428 40.728282, -73.739311 40.728167, -73.74004 40.727713, -73.740767 40.727263, -73.741491 40.726812, -73.742225 40.726366, -73.742958 40.725919, -73.743685 40.725469, -73.744447 40.725009, -73.745201 40.724539, -73.745932 40.724087, -73.746662 40.723639, -73.747391 40.723193, -73.748159 40.722831, -73.748895 40.722436, -73.749579 40.722014, -73.750259 40.72159, -73.751092 40.721007, -73.751814 40.720498, -73.752334 40.720262, -73.753133 40.719915, -73.753931 40.719572, -73.754749 40.719217, -73.755566 40.718867, -73.756382 40.718516, -73.757257 40.718139, -73.757642 40.717971, -73.757725 40.717934, -73.758752 40.71931, -73.758777 40.719388, -73.7596 40.720454, -73.75913 40.720649, -73.759441 40.721063, -73.759997 40.721759, -73.760379 40.721575, -73.761175 40.721192, -73.761379 40.721414, -73.761529 40.721564, -73.761812 40.721823, -73.762051 40.722019, -73.760806 40.722493, -73.76086 40.722536, -73.761175 40.722763, -73.761531 40.722992, -73.761956 40.723233, -73.762262 40.723387, -73.762557 40.723521, -73.764796 40.724684, -73.765085 40.724891, -73.765234 40.725011, -73.765577 40.725477, -73.765753 40.725713, -73.766055 40.726124, -73.766162 40.726282, -73.766244 40.726403))",11427,147.0,11427,24.0,11427,512.0,25187.0,5.836344145789495,0.9528725135982847,20.327946956763412
11697,11697,860Z200US11697,B5,G6350,S,5302645,0,+40.5571317,-073.9137216,"POLYGON ((-73.940737 40.54182, -73.94013 40.548003, -73.940128 40.549484, -73.940086 40.550514, -73.940142 40.55075, -73.940191 40.550955, -73.94023 40.551161, -73.94026 40.551368, -73.940281 40.551576, -73.940291 40.55175, -73.940296 40.551992, -73.940289 40.5522, -73.940274 40.552408, -73.940249 40.552616, -73.940221 40.552784, -73.940171 40.553028, -73.940111 40.55326, -73.940058 40.553436, -73.939988 40.553637, -73.939909 40.553836, -73.939821 40.554034, -73.939724 40.554229, -73.939616 40.554427, -73.939506 40.55461, -73.939366 40.554823, -73.939254 40.55498, -73.939116 40.55516, -73.93897 40.555336, -73.938817 40.555508, -73.938656 40.555677, -73.938482 40.555795, -73.938305 40.55591, -73.938035 40.556079, -73.937759 40.556242, -73.937478 40.5564, -73.937191 40.556552, -73.936919 40.556688, -73.936651 40.556816, -73.936399 40.55693, -73.936145 40.557039, -73.935887 40.557144, -73.935798 40.557186, -73.935706 40.557225, -73.935611 40.557258, -73.935513 40.557287, -73.935434 40.557306, -73.935354 40.557322, -73.935243 40.557338, -73.935132 40.557349, -73.935019 40.557354, -73.934907 40.557352, -73.934795 40.557345, -73.934683 40.557332, -73.934574 40.557312, -73.934475 40.557317, -73.934296 40.557307, -73.934111 40.557323, -73.933937 40.557306, -73.933758 40.557315, -73.93358 40.55733, -73.933403 40.557351, -73.933227 40.557379, -73.933053 40.557414, -73.932882 40.557454, -73.932713 40.5575, -73.932547 40.557553, -73.932385 40.557611, -73.932226 40.557675, -73.931672 40.556849, -73.931187 40.557016, -73.930325 40.557281, -73.929481 40.557538, -73.928528 40.557828, -73.928208 40.557916, -73.927874 40.558024, -73.927573 40.558138, -73.927288 40.558262, -73.927001 40.558403, -73.926726 40.558557, -73.926823 40.558655, -73.926646 40.559268, -73.926531 40.559608, -73.926467 40.55989, -73.926439 40.560085, -73.92628 40.560915, -73.925331 40.561139, -73.924263 40.561492, -73.924066 40.561493, -73.923418 40.561491, -73.922762 40.561529, -73.922631 40.561487, -73.922082 40.562074, -73.921078 40.56208, -73.920368 40.562219, -73.920206 40.562533, -73.920197 40.562551, -73.920241 40.562544, -73.92026 40.562612, -73.920117 40.56264, -73.920098 40.562571, -73.920144 40.562562, -73.920169 40.562523, -73.920144 40.562515, -73.92031 40.56223, -73.920179 40.562256, -73.919624 40.562366, -73.919054 40.562481, -73.917661 40.562826, -73.917199 40.562999, -73.916801 40.563185, -73.916497 40.563337, -73.916105 40.563559, -73.91568 40.563817, -73.915524 40.563904, -73.91517 40.5641, -73.914834 40.564242, -73.914535 40.56436, -73.913867 40.564608, -73.913244 40.564656, -73.913132 40.564638, -73.912202 40.565055, -73.912159 40.564971, -73.911883 40.56499, -73.911903 40.565044, -73.911927 40.565112, -73.911942 40.56548, -73.911955 40.565732, -73.911955 40.565811, -73.912145 40.565779, -73.912162 40.565836, -73.91197 40.565869, -73.911736 40.565873, -73.911735 40.565814, -73.911926 40.565814, -73.911925 40.565737, -73.911913 40.56548, -73.91189 40.5651, -73.911875 40.565048, -73.911858 40.564995, -73.911489 40.565115, -73.911338 40.565068, -73.91117 40.565059, -73.911074 40.565053, -73.910798 40.565111, -73.910798 40.565043, -73.910561 40.565007, -73.910332 40.565017, -73.910307 40.565005, -73.910319 40.564966, -73.910175 40.564923, -73.910513 40.564282, -73.910656 40.56375, -73.910574 40.563227, -73.910244 40.562393, -73.909752 40.561616, -73.909551 40.561223, -73.909372 40.561098, -73.909331 40.560949, -73.909237 40.560811, -73.909231 40.560758, -73.90909 40.560749, -73.908443 40.560759, -73.90832 40.56078, -73.907873 40.560836, -73.907257 40.560944, -73.905038 40.561458, -73.904212 40.561648, -73.903341 40.561863, -73.902306 40.562128, -73.895541 40.564021, -73.894551 40.564295, -73.894797 40.56494, -73.894991 40.565468, -73.895063 40.566079, -73.895374 40.566735, -73.895369 40.566953, -73.895229 40.567075, -73.895031 40.567116, -73.895046 40.567191, -73.894854 40.567327, -73.894769 40.567384, -73.894597 40.567482, -73.894364 40.56765, -73.89413 40.56782, -73.893963 40.567928, -73.893659 40.568104, -73.893455 40.568235, -73.893263 40.568333, -73.893141 40.568395, -73.892806 40.568515, -73.89261 40.568587, -73.892485 40.568545, -73.892284 40.568512, -73.892145 40.568506, -73.891948 40.568489, -73.891733 40.568455, -73.891465 40.568415, -73.891208 40.568345, -73.89106 40.568304, -73.890757 40.568221, -73.890502 40.568183, -73.890285 40.568172, -73.890165 40.568229, -73.889934 40.568073, -73.889629 40.567983, -73.889595 40.567942, -73.889408 40.567926, -73.889111 40.567916, -73.88879 40.567931, -73.888661 40.567968, -73.888402 40.568079, -73.888189 40.568034, -73.888008 40.568018, -73.887824 40.568047, -73.887474 40.56813, -73.886834 40.568391, -73.886442 40.568446, -73.886263 40.568468, -73.886032 40.568526, -73.88593 40.568484, -73.885674 40.568501, -73.885527 40.568579, -73.885427 40.56859, -73.885349 40.568598, -73.885289 40.568569, -73.885147 40.568549, -73.885015 40.568527, -73.884897 40.5685, -73.88431 40.568696, -73.884305 40.568664, -73.884887 40.56847, -73.884756 40.568289, -73.884628 40.568373, -73.884337 40.568488, -73.884299 40.568437, -73.884597 40.568326, -73.884718 40.568245, -73.884457 40.567896, -73.884166 40.568002, -73.884256 40.568145, -73.884226 40.568166, -73.884156 40.568022, -73.884029 40.568068, -73.884072 40.568195, -73.884036 40.568205, -73.88397 40.56809, -73.883807 40.568154, -73.884023 40.568503, -73.883985 40.568498, -73.883743 40.568156, -73.883577 40.56821, -73.883692 40.568395, -73.883501 40.568465, -73.883698 40.568836, -73.883904 40.568906, -73.883662 40.568857, -73.883465 40.568478, -73.883369 40.568332, -73.883131 40.568381, -73.882829 40.567724, -73.88277 40.567597, -73.882746 40.567555, -73.882418 40.566972, -73.882091 40.566393, -73.882047 40.566315, -73.881845 40.565964, -73.880786 40.564133, -73.879648 40.562277, -73.879379 40.561837, -73.879521 40.561802, -73.879682 40.561759, -73.879785 40.561709, -73.880107 40.561578, -73.880297 40.561503, -73.880291 40.561457, -73.880297 40.561375, -73.880355 40.56137, -73.880398 40.561426, -73.880478 40.561473, -73.880704 40.561452, -73.880997 40.561411, -73.881237 40.561383, -73.881433 40.561327, -73.881597 40.56125, -73.881747 40.561157, -73.881975 40.561069, -73.882229 40.560964, -73.882353 40.560926, -73.882374 40.56083, -73.882356 40.560777, -73.882426 40.56077, -73.882508 40.56088, -73.882618 40.56088, -73.882863 40.560874, -73.88305 40.560889, -73.883247 40.560856, -73.883555 40.560722, -73.88374 40.560629, -73.883847 40.560579, -73.884107 40.560461, -73.88467 40.560277, -73.884884 40.560182, -73.884838 40.560055, -73.884864 40.560007, -73.884977 40.560161, -73.885324 40.560082, -73.885725 40.560039, -73.885934 40.559984, -73.886085 40.559931, -73.886271 40.559832, -73.886446 40.559786, -73.886629 40.559676, -73.886825 40.559629, -73.886941 40.55957, -73.886995 40.559515, -73.886948 40.559434, -73.886975 40.5594, -73.887023 40.559413, -73.887066 40.55954, -73.887182 40.559539, -73.887291 40.559542, -73.88753 40.55954, -73.887853 40.559522, -73.888063 40.559412, -73.888212 40.55938, -73.888351 40.559321, -73.888545 40.559246, -73.888641 40.559208, -73.888748 40.559154, -73.888869 40.559115, -73.889017 40.559088, -73.889105 40.559024, -73.889315 40.558946, -73.889466 40.558875, -73.889605 40.558802, -73.889592 40.558706, -73.889639 40.558664, -73.889713 40.558772, -73.88981 40.558783, -73.890015 40.558797, -73.89017 40.558799, -73.890274 40.558789, -73.890407 40.558748, -73.890549 40.558705, -73.89066 40.558641, -73.890782 40.558594, -73.89096 40.55855, -73.891113 40.558484, -73.89127 40.558416, -73.891434 40.558361, -73.891611 40.558292, -73.891792 40.558195, -73.891868 40.558178, -73.891972 40.558124, -73.892087 40.558048, -73.892114 40.557917, -73.892139 40.557872, -73.892165 40.557868, -73.892199 40.557911, -73.892204 40.557951, -73.892341 40.558018, -73.892404 40.55806, -73.892494 40.558116, -73.892688 40.558114, -73.892937 40.558076, -73.893228 40.558011, -73.893486 40.557938, -73.893629 40.557891, -73.893728 40.55779, -73.893874 40.557766, -73.894054 40.557674, -73.894223 40.557591, -73.894456 40.557496, -73.894647 40.557421, -73.894775 40.557367, -73.894841 40.557332, -73.894948 40.557295, -73.894898 40.55715, -73.894882 40.557105, -73.894918 40.557079, -73.894956 40.557105, -73.89502 40.557262, -73.895091 40.557287, -73.895152 40.557359, -73.895268 40.55742, -73.895494 40.557415, -73.895739 40.55737, -73.895834 40.557341, -73.895924 40.557279, -73.896004 40.557252, -73.89613 40.557218, -73.896278 40.557169, -73.896434 40.557098, -73.896623 40.55706, -73.896746 40.556995, -73.896915 40.556921, -73.897009 40.556883, -73.897062 40.556822, -73.897076 40.556755, -73.897068 40.5567, -73.897119 40.556659, -73.897137 40.5567, -73.897174 40.556829, -73.897223 40.556879, -73.897268 40.55692, -73.897342 40.55699, -73.897453 40.55702, -73.897495 40.55704, -73.897609 40.557062, -73.897732 40.557078, -73.897829 40.557088, -73.897929 40.557104, -73.898005 40.557101, -73.898084 40.557095, -73.898124 40.557088, -73.898184 40.557084, -73.898268 40.557069, -73.898376 40.557037, -73.898489 40.557001, -73.898632 40.556963, -73.898746 40.556925, -73.898834 40.556893, -73.898957 40.556853, -73.899037 40.556827, -73.899095 40.556809, -73.8991 40.556668, -73.899111 40.556649, -73.899137 40.55664, -73.899165 40.556646, -73.899197 40.556682, -73.899213 40.556712, -73.899307 40.556721, -73.899395 40.556723, -73.899474 40.556718, -73.89956 40.556707, -73.899644 40.556688, -73.899725 40.556663, -73.899802 40.556632, -73.899795 40.556602, -73.899793 40.556572, -73.899801 40.556534, -73.899821 40.556525, -73.899849 40.556531, -73.899873 40.556558, -73.899891 40.556588, -73.899902 40.55662, -73.899996 40.556626, -73.90009 40.556625, -73.900184 40.556618, -73.900276 40.556604, -73.900366 40.556584, -73.900454 40.556558, -73.900538 40.556526, -73.900538 40.556488, -73.900535 40.55646, -73.900563 40.55643, -73.90059 40.556423, -73.900621 40.556443, -73.900628 40.556463, -73.900642 40.55651, -73.900652 40.556558, -73.900658 40.556607, -73.900699 40.556628, -73.900738 40.55665, -73.900861 40.556686, -73.900986 40.556717, -73.901114 40.556742, -73.901243 40.556761, -73.901299 40.556768, -73.901379 40.556773, -73.901598 40.556785, -73.901816 40.556789, -73.902035 40.556788, -73.902115 40.556786, -73.902314 40.556776, -73.902569 40.556757, -73.90279 40.556736, -73.903018 40.556702, -73.903241 40.556664, -73.903461 40.556619, -73.903678 40.556568, -73.904059 40.556471, -73.904437 40.55637, -73.904812 40.556262, -73.905184 40.556149, -73.905553 40.55603, -73.905919 40.555905, -73.906254 40.555811, -73.906586 40.555711, -73.906914 40.555604, -73.907238 40.55549, -73.907559 40.55537, -73.907875 40.555244, -73.908187 40.555112, -73.908495 40.554974, -73.908797 40.55483, -73.91174 40.553708, -73.916257 40.551971, -73.917014 40.551624, -73.917807 40.551279, -73.918666 40.551004, -73.919481 40.550625, -73.926419 40.548156, -73.927741 40.547628, -73.928872 40.547094, -73.930547 40.546422, -73.932568 40.545689, -73.934083 40.545165, -73.934399 40.545078, -73.934775 40.544969, -73.935116 40.544862, -73.935454 40.54475, -73.935789 40.544631, -73.93612 40.544507, -73.936448 40.544378, -73.936771 40.544243, -73.937091 40.544102, -73.937406 40.543956, -73.937717 40.543804, -73.938023 40.543647, -73.93819 40.543553, -73.938361 40.543464, -73.938536 40.54338, -73.938716 40.543301, -73.938899 40.543228, -73.939087 40.54316, -73.939277 40.543098, -73.939471 40.543042, -73.939667 40.542992, -73.939866 40.542947, -73.940067 40.542909, -73.94027 40.542876, -73.940474 40.54285, -73.940557 40.541873, -73.940737 40.54182))",11697,7.0,11697,1.0,11697,451.0,3946.0,1.7739483020780538,0.25342118601115055,114.2929548910289
11004,11004,860Z200US11004,B5,G6350,S,2463268,0,+40.7461911,-073.7115068,"POLYGON ((-73.722727 40.754351, -73.722554 40.754562, -73.722332 40.754884, -73.72219 40.755096, -73.722115 40.755208, -73.721931 40.755523, -73.721889 40.755618, -73.721654 40.756106, -73.72157 40.756267, -73.721489 40.756427, -73.721093 40.756281, -73.720386 40.756066, -73.717753 40.755348, -73.717468 40.755684, -73.715411 40.755678, -73.714581 40.754859, -73.714034 40.754616, -73.71355 40.75367, -73.713495 40.753471, -73.713166 40.752539, -73.713122 40.752236, -73.712769 40.751912, -73.71223 40.752402, -73.712151 40.752464, -73.711831 40.752722, -73.711061 40.753394, -73.707825 40.756216, -73.707008 40.755758, -73.70619 40.755301, -73.705271 40.75477, -73.705677 40.754366, -73.706305 40.753812, -73.706889 40.753238, -73.7075 40.752692, -73.708119 40.752157, -73.708754 40.751626, -73.709406 40.751081, -73.710098 40.750591, -73.708235 40.749395, -73.707948 40.749198, -73.707861 40.749191, -73.707074 40.74961, -73.706298 40.750025, -73.705484 40.750467, -73.705342 40.750539, -73.704681 40.75088, -73.7045 40.750981, -73.7042 40.75017, -73.703547 40.748412, -73.703413 40.748054, -73.703865 40.747964, -73.703471 40.746906, -73.703025 40.747009, -73.702884 40.74663, -73.703331 40.746534, -73.702672 40.744738, -73.702651 40.744641, -73.702496 40.744674, -73.702421 40.744466, -73.702533 40.744439, -73.702043 40.743086, -73.702224 40.743043, -73.702151 40.742825, -73.702023 40.742517, -73.701723 40.742577, -73.701187 40.741068, -73.701065 40.741033, -73.701 40.74086, -73.701665 40.740718, -73.700983 40.738896, -73.700925 40.73873, -73.701759 40.738299, -73.701912 40.738711, -73.702835 40.738513, -73.703736 40.738319, -73.704639 40.738125, -73.705575 40.737923, -73.706514 40.737722, -73.707418 40.737528, -73.707345 40.737333, -73.707268 40.737129, -73.707721 40.737032, -73.707819 40.737296, -73.708268 40.737197, -73.708319 40.737334, -73.708571 40.737279, -73.708422 40.736886, -73.709073 40.736743, -73.709116 40.736859, -73.70922 40.73714, -73.710124 40.736946, -73.709978 40.736556, -73.710085 40.736528, -73.710775 40.73638, -73.71088 40.736356, -73.710982 40.736329, -73.711785 40.736157, -73.711931 40.736557, -73.712832 40.736364, -73.71371 40.736175, -73.714366 40.737244, -73.71477 40.7379, -73.715111 40.738568, -73.715446 40.73921, -73.715783 40.739894, -73.715892 40.740137, -73.71643 40.740022, -73.716474 40.740141, -73.716617 40.74011, -73.716973 40.741066, -73.717045 40.741051, -73.717083 40.741154, -73.716939 40.741185, -73.717071 40.741541, -73.717201 40.741513, -73.717925 40.743377, -73.717406 40.743511, -73.717625 40.744028, -73.717828 40.744487, -73.718343 40.744339, -73.718904 40.74559, -73.718391 40.745727, -73.718492 40.745935, -73.718546 40.746072, -73.718699 40.746412, -73.718944 40.746944, -73.719887 40.74937, -73.720424 40.750374, -73.720574 40.750643, -73.72071 40.750909, -73.720841 40.75119, -73.720936 40.75147, -73.721022 40.751746, -73.721098 40.752074, -73.721263 40.752473, -73.721561 40.752747, -73.722126 40.753098, -73.722271 40.753175, -73.722376 40.753251, -73.722495 40.753352, -73.722591 40.753462, -73.722635 40.753566, -73.722661 40.753626, -73.72269 40.753711, -73.722934 40.754128, -73.722727 40.754351))",11004,80.0,11004,49.0,11004,600.0,15702.0,5.094892370398675,3.1206215768691887,38.211692777990066
10282,10282,860Z200US10282,B5,G6350,S,177847,0,+40.7163808,-074.0150041,"POLYGON ((-74.017416 40.714949, -74.01671 40.718702, -74.013287 40.718311, -74.013046 40.719086, -74.012555 40.71907, -74.012292 40.719039, -74.012688 40.717298, -74.012731 40.717114, -74.012921 40.716398, -74.013025 40.715952, -74.013102 40.715619, -74.013195 40.715203, -74.013232 40.715061, -74.013382 40.714408, -74.0137 40.713668, -74.013921 40.713764, -74.016198 40.714767, -74.016781 40.713998, -74.017211 40.713544, -74.017606 40.713648, -74.017416 40.714949))",10282,19.0,10282,26.0,10282,166.0,6450.0,2.945736434108527,4.0310077519379846,25.73643410852713
